Location,LocCode,ImageNumber,ImageQuality,Species,NumIndividuals,Date,Time,datetime,Notes,Counter
Anteater_2,AT,IMG_1123-AT-2019-10-24-rabbit,1.0,rabbit,2,10/24/2019,22:24:00,2019-10-24 22:24:00, ,201
Anteater_2,AT,IMG_1126-AT-2019-10-24-coyote,2.0,coyote,2,10/24/2019,22:41:00,2019-10-24 22:41:00, ,202
Anteater_2,AT,IMG_1128-AT-2019-10-24-coyote,3.0,coyote,1,10/24/2019,22:44:00,2019-10-24 22:44:00, ,203
Anteater_2,AT,IMG_1131-AT-2019-10-25-rabbit,3.0,rabbit,1,10/25/2019,1:02:00,2019-10-25 01:02:00, ,204
Anteater_2,AT,IMG_1134-AT-2019-10-25-unknown,3.0,unknown,1,10/25/2019,2:51:00,2019-10-25 02:51:00,possibly a rabbit,205
Anteater_2,AT,IMG_1137-AT-2019-10-25-rabbit,3.0,rabbit,1,10/25/2019,4:12:00,2019-10-25 04:12:00, ,206
Anteater_2,AT,IMG_1140-AT-2019-10-25-unknown,3.0,unknown,1,10/25/2019,4:39:00,2019-10-25 04:39:00,possibly a rabbit,207
Anteater_2,AT,IMG_1145-AT-2019-10-25-rabbit,2.0,rabbit,1,10/25/2019,5:38:00,2019-10-25 05:38:00, ,208
Anteater_2,AT,IMG_1146-AT-2019-10-25-unknown,3.0,unknown,1,10/25/2019,6:17:00,2019-10-25 06:17:00,rabbit?,209
Anteater_2,AT,IMG_1149-AT-2019-10-25-unknown,3.0,unknown,1,10/25/2019,6:38:00,2019-10-25 06:38:00,blurred shape on the left side,210
Anteater_2,AT,IMG_1152-AT-2019-10-25-human,2.0,human,1,10/25/2019,7:50:00,2019-10-25 07:50:00, ,211
Anteater_2,AT,IMG_1156-AT-2019-10-25-human,2.0,human,1,10/25/2019,7:58:00,2019-10-25 07:58:00, ,212
Anteater_2,AT,IMG_1158-AT-2019-10-25-human,2.0,human,1,10/25/2019,9:05:00,2019-10-25 09:05:00, ,213
Anteater_2,AT,IMG_1162-AT-2019-10-25-human,1.0,human,1,10/25/2019,9:18:00,2019-10-25 09:18:00, ,214
Anteater_2,AT,IMG_1183-AT-2019-10-25-human,1.0,human,1,10/25/2019,17:16:00,2019-10-25 17:16:00,cyclist,215
Anteater_2,AT,IMG_1185-AT-2019-10-25-unknown,3.0,unknown,1,10/25/2019,22:27:00,2019-10-25 22:27:00,blur on the lower right,216
Anteater_2,AT,IMG_1188-AT-2019-10-25-coyote,3.0,coyote,1,10/25/2019,23:26:00,2019-10-25 23:26:00, ,217
Anteater_2,AT,IMG_1191-AT-2019-10-26-rabbit,2.0,rabbit,1,10/26/2019,1:16:00,2019-10-26 01:16:00, ,218
Anteater_2,AT,IMG_1194-AT-2019-10-26-rabbit,2.0,rabbit,1,10/26/2019,1:27:00,2019-10-26 01:27:00, ,219
Anteater_2,AT,IMG_1197-AT-2019-10-26-unknown,3.0,unknown,1,10/26/2019,5:39:00,2019-10-26 05:39:00,rabbit?,220
Anteater_2,AT,IMG_1200-AT-2019-10-26-unknown,3.0,unknown,1,10/26/2019,6:35:00,2019-10-26 06:35:00,blur on left side,221
Anteater_2,AT,IMG_1203-AT-2019-10-26-human,2.0,human,1,10/26/2019,8:49:00,2019-10-26 08:49:00, ,222
Anteater_2,AT,IMG_1207-AT-2019-10-26-human,1.0,human,1,10/26/2019,8:53:00,2019-10-26 08:53:00, ,223
Anteater_2,AT,IMG_1220-AT-2019-10-26-bird,2.0,bird,1,10/26/2019,13:44:00,2019-10-26 13:44:00, ,224
Anteater_2,AT,IMG_1231-AT-2019-10-26-bird,2.0,bird,1,10/26/2019,14:22:00,2019-10-26 14:22:00, ,225
Anteater_2,AT,IMG_1245-AT-2019-10-26-human,1.0,human,1,10/26/2019,14:49:00,2019-10-26 14:49:00,cyclist,226
Anteater_2,AT,IMG_1248-AT-2019-10-26-human,1.0,human,1,10/26/2019,14:54:00,2019-10-26 14:54:00,cyclist,227
Anteater_2,AT,IMG_1254-AT-2019-10-26-domestic dog,1.0,domestic dog,1,10/26/2019,16:57:00,2019-10-26 16:57:00, ,228
Anteater_2,AT,IMG_1256-AT-2019-10-26-domestic dog,1.0,domestic dog,1,10/26/2019,16:57:00,2019-10-26 16:57:00, ,229
Anteater_2,AT,IMG_1257-AT-2019-10-26-human,1.0,human,1,10/26/2019,16:58:00,2019-10-26 16:58:00, ,230
Anteater_2,AT,IMG_1260-AT-2019-10-26-coyote,3.0,coyote,1,10/26/2019,18:45:00,2019-10-26 18:45:00, ,231
Anteater_2,AT,IMG_1266-AT-2019-10-26-coyote,3.0,coyote,1,10/26/2019,19:21:00,2019-10-26 19:21:00, ,232
Anteater_2,AT,IMG_1269-AT-2019-10-26-unknown,3.0,unknown,1,10/26/2019,20:29:00,2019-10-26 20:29:00,rabbit?,233
Anteater_2,AT,IMG_1272-AT-2019-10-26-unknown,3.0,unknown,1,10/26/2019,23:47:00,2019-10-26 23:47:00, ,234
Anteater_2,AT,IMG_1276-AT-2019-10-27-human,2.0,human,4,10/27/2019,1:09:00,2019-10-27 01:09:00, ,235
Anteater_2,AT,IMG_1282-AT-2019-10-27-rabbit,2.0,rabbit,2,10/27/2019,5:25:00,2019-10-27 05:25:00, ,236
Anteater_2,AT,IMG_1284-AT-2019-10-27-unknown,3.0,unknown,1,10/27/2019,5:42:00,2019-10-27 05:42:00, ,237
Anteater_2,AT,IMG_1288-AT-2019-10-27-rabbit,3.0,rabbit,1,10/27/2019,6:26:00,2019-10-27 06:26:00, ,238
Anteater_2,AT,IMG_1290-AT-2019-10-27-human,1.0,human,1,10/27/2019,7:25:00,2019-10-27 07:25:00, ,239
Anteater_2,AT,IMG_1294-AT-2019-10-27-dog and human,1.0,dog and human,,10/27/2019,8:23:00,2019-10-27 08:23:00,,240
Anteater_2,AT,IMG_1296-AT-2019-10-27-human,1.0,human,1,10/27/2019,8:34:00,2019-10-27 08:34:00, ,241
Anteater_2,AT,IMG_1300-AT-2019-10-27-human,1.0,human,1,10/27/2019,8:38:00,2019-10-27 08:38:00, ,242
Anteater_2,AT,IMG_1303-AT-2019-10-27-human,1.0,human,1,10/27/2019,9:30:00,2019-10-27 09:30:00, ,243
Anteater_2,AT,IMG_1305-AT-2019-10-27-human,2.0,human,2,10/27/2019,10:44:00,2019-10-27 10:44:00,cyclists,244
Anteater_2,AT,IMG_1308-AT-2019-10-27-human,1.0,human,1,10/27/2019,11:35:00,2019-10-27 11:35:00, ,245
Anteater_2,AT,IMG_1311-AT-2019-10-27-human,1.0,human,1,10/27/2019,11:43:00,2019-10-27 11:43:00, ,246
Anteater_2,AT,IMG_1318-AT-2019-10-27-human,1.0,human,2,10/27/2019,12:45:00,2019-10-27 12:45:00, ,247
Anteater_2,AT,IMG_1353-AT-2019-10-27-human,1.0,human,1,10/27/2019,14:53:00,2019-10-27 14:53:00,unicyclist,248
Anteater_2,AT,IMG_1360-AT-2019-10-27-human,1.0,human,1,10/27/2019,14:29:00,2019-10-27 14:29:00,unicyclist,249
Anteater_2,AT,IMG_1366-AT-2019-10-27-human,1.0,human,1,10/27/2019,15:32:00,2019-10-27 15:32:00, ,250
Anteater_2,AT,IMG_1369-AT-2019-10-27-human,1.0,human,1,10/27/2019,17:24:00,2019-10-27 17:24:00, ,251
Anteater_2,AT,IMG_1378-AT-2019-10-28-rabbit,2.0,rabbit,1,10/28/2019,1:20:00,2019-10-28 01:20:00, ,252
Anteater_2,AT,IMG_1380-AT-2019-10-28-rabbit,3.0,rabbit,1,10/28/2019,1:27:00,2019-10-28 01:27:00, ,253
Anteater_2,AT,IMG_1385-AT-2019-10-28-rabbit,3.0,rabbit,1,10/28/2019,3:05:00,2019-10-28 03:05:00, ,254
Anteater_2,AT,IMG_1386-AT-2019-10-28-unknown,3.0,unknown,1,10/28/2019,4:25:00,2019-10-28 04:25:00,rabbit?,255
Anteater_2,AT,IMG_1389-AT-2019-10-28-unknown,3.0,unknown,1,10/28/2019,4:47:00,2019-10-28 04:47:00,rabbit?,256
Anteater_2,AT,IMG_1393-AT-2019-10-28-rabbit,2.0,rabbit,1,10/28/2019,5:25:00,2019-10-28 05:25:00, ,257
Anteater_2,AT,IMG_1395-AT-2019-10-28-unknown,3.0,unknown,1,10/28/2019,6:00:00,2019-10-28 06:00:00,rabbit?,258
Anteater_2,AT,IMG_1398-AT-2019-10-28-human,2.0,human,1,10/28/2019,7:01:00,2019-10-28 07:01:00, ,259
Anteater_2,AT,IMG_1402-AT-2019-10-28-human,1.0,human,1,10/28/2019,7:06:00,2019-10-28 07:06:00, ,260
Anteater_2,AT,IMG_1405-AT-2019-10-28-human,1.0,human,1,10/28/2019,9:19:00,2019-10-28 09:19:00, ,261
Anteater_2,AT,IMG_1427-AT-2019-10-28-coyote,2.0,coyote,2,10/28/2019,22:22:00,2019-10-28 22:22:00, ,262
Anteater_2,AT,IMG_1428-AT-2019-10-28-rabbit,1.0,rabbit,1,10/28/2019,23:05:00,2019-10-28 23:05:00, ,263
Anteater_2,AT,IMG_1432-AT-2019-10-29-rabbit,3.0,rabbit,1,10/29/2019,0:25:00,2019-10-29 00:25:00, ,264
Anteater_2,AT,IMG_1434-AT-2019-10-29-rabbit,2.0,rabbit,1,10/29/2019,0:58:00,2019-10-29 00:58:00, ,265
Anteater_2,AT,IMG_1439-AT-2019-10-29-rabbit,2.0,rabbit,2,10/29/2019,2:07:00,2019-10-29 02:07:00, ,266
Anteater_2,AT,IMG_1444-AT-2019-10-29-rabbit,2.0,rabbit,2,10/29/2019,2:17:00,2019-10-29 02:17:00, ,267
Anteater_2,AT,IMG_1447-AT-2019-10-29-rabbit,1.0,rabbit,1,10/29/2019,3:19:00,2019-10-29 03:19:00, ,268
Anteater_2,AT,IMG_1450-AT-2019-10-29-rabbit,2.0,rabbit,1,10/29/2019,5:50:00,2019-10-29 05:50:00, ,269
Anteater_2,AT,IMG_1452-AT-2019-10-29-human,3.0,human,1,10/29/2019,6:50:00,2019-10-29 06:50:00, ,270
Anteater_2,AT,IMG_1455-AT-2019-10-29-human,3.0,human,1,10/29/2019,6:54:00,2019-10-29 06:54:00, ,271
Anteater_2,AT,IMG_1458-AT-2019-10-29-dog and human,1.0,dog and human,,10/29/2019,7:45:00,2019-10-29 07:45:00,,272
Anteater_2,AT,IMG_1463-AT-2019-10-29-dog and human,2.0,dog and human,,10/29/2019,7:56:00,2019-10-29 07:56:00,,273
Anteater_2,AT,IMG_1500-AT-2019-10-29-bird,1.0,bird,1,10/29/2019,14:59:00,2019-10-29 14:59:00, ,274
Anteater_2,AT,IMG_1507-AT-2019-10-29-bird,2.0,bird,1,10/29/2019,15:44:00,2019-10-29 15:44:00, ,275
Anteater_2,AT,IMG_1516-AT-2019-10-30-rabbit,2.0,rabbit,1,10/30/2019,6:00:00,2019-10-30 06:00:00, ,276
Anteater_2,AT,IMG_1524-AT-2019-10-30-human,2.0,human,1,10/30/2019,6:46:00,2019-10-30 06:46:00, ,277
Anteater_2,AT,IMG_1527-AT-2019-10-30-human,2.0,human,1,10/30/2019,6:51:00,2019-10-30 06:51:00, ,278
Anteater_2,AT,IMG_1533-AT-2019-10-30-human,1.0,human,1,10/30/2019,9:59:00,2019-10-30 09:59:00, ,279
Anteater_2,AT,IMG_1554-AT-2019-10-30-human,1.0,human,2,10/30/2019,15:05:00,2019-10-30 15:05:00,cyclists,280
Anteater_2,AT,IMG_1558-AT-2019-10-30-human,1.0,human,1,10/30/2019,15:08:00,2019-10-30 15:08:00,cyclist,281
Anteater_2,AT,IMG_1564-AT-2019-10-30-human,1.0,human,1,10/30/2019,15:10:00,2019-10-30 15:10:00,cyclist,282
Anteater_2,AT,IMG_1582-AT-2019-10-30-human,1.0,human,3,10/30/2019,17:13:00,2019-10-30 17:13:00, ,283
Anteater_2,AT,IMG_1587-AT-2019-10-30-rabbit,1.0,rabbit,1,10/30/2019,21:06:00,2019-10-30 21:06:00, ,284
Anteater_2,AT,IMG_1590-AT-2019-10-31-rabbit,3.0,rabbit,1,10/31/2019,0:09:00,2019-10-31 00:09:00, ,285
Anteater_2,AT,IMG_1593-AT-2019-10-31-rabbit,3.0,rabbit,1,10/31/2019,1:40:00,2019-10-31 01:40:00, ,286
Anteater_2,AT,IMG_1596-AT-2019-10-31-rabbit,3.0,rabbit,1,10/31/2019,3:03:00,2019-10-31 03:03:00, ,287
Anteater_2,AT,IMG_1600-AT-2019-10-31-coyote,2.0,coyote,1,10/31/2019,6:12:00,2019-10-31 06:12:00, ,288
Anteater_2,AT,IMG_1603-AT-2019-10-31-rabbit,3.0,rabbit,1,10/31/2019,6:21:00,2019-10-31 06:21:00, ,289
Anteater_2,AT,IMG_1605-AT-2019-10-31-rabbit,1.0,rabbit,1,10/31/2019,6:24:00,2019-10-31 06:24:00, ,290
Anteater_2,AT,IMG_1610-AT-2019-10-31-dog and human,2.0,dog and human,,10/31/2019,10:41:00,2019-10-31 10:41:00,,291
Anteater_2,AT,IMG_1632-AT-2019-10-31-human,1.0,human,1,10/31/2019,17:37:00,2019-10-31 17:37:00, ,292
Anteater_2,AT,IMG_1635-AT-2019-10-31-unknown,3.0,unknown,1,10/31/2019,18:14:00,2019-10-31 18:14:00,something on the lower right,293
Anteater_2,AT,IMG_1638-AT-2019-10-31-coyote,2.0,coyote,1,10/31/2019,18:54:00,2019-10-31 18:54:00, ,294
Anteater_2,AT,IMG_1644-AT-2019-10-31-coyote,3.0,coyote,1,10/31/2019,21:21:00,2019-10-31 21:21:00, ,295
Anteater_2,AT,IMG_1647-AT-2019-10-31-unknown,3.0,unknown,1,10/31/2019,23:21:00,2019-10-31 23:21:00,something on the lower right,296
Anteater_2,AT,IMG_1650-AT-2019-11-01-rabbit,3.0,rabbit,1,11/1/2019,0:17:00,2019-11-01 00:17:00, ,297
Anteater_2,AT,IMG_1653-AT-2019-11-01-unknown,3.0,unknown,1,11/1/2019,4:04:00,2019-11-01 04:04:00,"something on left, possibly a rabbit",298
Anteater_2,AT,IMG_1656-AT-2019-11-01-rabbit,1.0,rabbit,1,11/1/2019,6:11:00,2019-11-01 06:11:00, ,299
Anteater_2,AT,IMG_1659-AT-2019-11-01-rabbit,3.0,rabbit,1,11/1/2019,6:22:00,2019-11-01 06:22:00, ,300
Anteater_2,AT,IMG_1677-AT-2019-11-01-rabbit,3.0,rabbit,1,11/1/2019,21:23:00,2019-11-01 21:23:00, ,301
Anteater_2,AT,IMG_1680-AT-2019-11-02-rabbit,2.0,rabbit,1,11/2/2019,0:32:00,2019-11-02 00:32:00, ,302
Anteater_2,AT,IMG_1684-AT-2019-11-02-rabbit,2.0,rabbit,1,11/2/2019,0:59:00,2019-11-02 00:59:00, ,303
Anteater_2,AT,IMG_1686-AT-2019-11-02-human,2.0,human,1,11/2/2019,8:27:00,2019-11-02 08:27:00, ,304
Anteater_2,AT,IMG_1690-AT-2019-11-02-human,1.0,human,1,11/2/2019,8:31:00,2019-11-02 08:31:00, ,305
Anteater_2,AT,IMG_1692-AT-2019-11-02-human,1.0,human,1,11/2/2019,9:57:00,2019-11-02 09:57:00, ,306
Anteater_2,AT,IMG_1696-AT-2019-11-02-human,1.0,human,2,11/2/2019,11:48:00,2019-11-02 11:48:00, ,307
Anteater_2,AT,IMG_1708-AT-2019-11-02-human,1.0,human,1,11/2/2019,16:28:00,2019-11-02 16:28:00, ,308
Anteater_2,AT,IMG_1710-AT-2019-11-02-human,1.0,human,1,11/2/2019,16:34:00,2019-11-02 16:34:00, ,309
Anteater_2,AT,IMG_1713-AT-2019-11-02-human,2.0,human,2,11/2/2019,16:58:00,2019-11-02 16:58:00, ,310
Anteater_2,AT,IMG_1718-AT-2019-11-02-human,1.0,human,2,11/2/2019,17:16:00,2019-11-02 17:16:00, ,311
Anteater_2,AT,IMG_1724-AT-2019-11-02-coyote,1.0,coyote,1,11/2/2019,19:08:00,2019-11-02 19:08:00, ,312
Anteater_2,AT,IMG_1726-AT-2019-11-02-rabbit,2.0,rabbit,1,11/2/2019,19:57:00,2019-11-02 19:57:00, ,313
Anteater_2,AT,IMG_1729-AT-2019-11-02-rabbit,3.0,rabbit,1,11/2/2019,21:04:00,2019-11-02 21:04:00, ,314
Anteater_2,AT,IMG_1731-AT-2019-11-03-rabbit,3.0,rabbit,1,11/3/2019,0:32:00,2019-11-03 00:32:00, ,315
Anteater_2,AT,IMG_1738-AT-2019-11-03-unknown,3.0,unknown,1,11/3/2019,4:11:00,2019-11-03 04:11:00,"Camera error, only light from the eyes is visible",316
Anteater_2,AT,IMG_1744-AT-2019-11-03-unknown,3.0,unknown,1,11/3/2019,6:29:00,2019-11-03 06:29:00,"Camera error, only light from the eyes is visible",317
Anteater_2,AT,IMG_1749-AT-2019-11-03-human,3.0,human,1,11/3/2019,7:26:00,2019-11-03 07:26:00, ,318
Anteater_2,AT,IMG_1752-AT-2019-11-03-human,1.0,human,1,11/3/2019,8:31:00,2019-11-03 08:31:00, ,319
Anteater_2,AT,IMG_1755-AT-2019-11-03-human,1.0,human,1,11/3/2019,10:47:00,2019-11-03 10:47:00, ,320
Anteater_2,AT,IMG_1759-AT-2019-11-03-human,1.0,human,1,11/3/2019,11:44:00,2019-11-03 11:44:00,cyclist,321
Anteater_2,AT,IMG_1761-AT-2019-11-03-human,1.0,human,1,11/3/2019,11:57:00,2019-11-03 11:57:00, ,322
Anteater_2,AT,IMG_1765-AT-2019-11-03-human,1.0,human,1,11/3/2019,12:02:00,2019-11-03 12:02:00, ,323
Anteater_2,AT,IMG_1767-AT-2019-11-03-human,1.0,human,1,11/3/2019,13:05:00,2019-11-03 13:05:00,cyclist,324
Anteater_2,AT,IMG_1768-AT-2019-11-03-human,1.0,human,1,11/3/2019,13:05:00,2019-11-03 13:05:00,cyclist,325
Anteater_2,AT,IMG_1773-AT-2019-11-03-human,1.0,human,2,11/3/2019,17:36:00,2019-11-03 17:36:00, ,326
Anteater_2,AT,IMG_1777-AT-2019-11-03-human,1.0,human,2,11/3/2019,17:55:00,2019-11-03 17:55:00, ,327
Anteater_2,AT,IMG_1779-AT-2019-11-03-dog and human,2.0,dog and human,,11/3/2019,17:58:00,2019-11-03 17:58:00,,328
Anteater_2,AT,IMG_1787-AT-2019-11-03-raccoon,1.0,raccoon,1,11/3/2019,19:29:00,2019-11-03 19:29:00, ,329
Anteater_2,AT,IMG_1795-AT-2019-11-03-rabbit,1.0,rabbit,1,11/3/2019,23:46:00,2019-11-03 23:46:00, ,330
Anteater_2,AT,IMG_1797-AT-2019-11-04-bird,2.0,bird,1,11/4/2019,0:06:00,2019-11-04 00:06:00,"owl, mid-flight!",331
Anteater_2,AT,IMG_1799-AT-2019-11-04-bird,1.0,bird,1,11/4/2019,0:06:00,2019-11-04 00:06:00,"owl, landed",332
Anteater_2,AT,IMG_1803-AT-2019-11-04-coyote,3.0,coyote,1,11/4/2019,0:09:00,2019-11-04 00:09:00, ,333
Anteater_2,AT,IMG_1808-AT-2019-11-04-rabbit,3.0,rabbit,1,11/4/2019,1:55:00,2019-11-04 01:55:00, ,334
Anteater_2,AT,IMG_1819-AT-2019-11-04-dog and human,1.0,dog and human,,11/4/2019,8:39:00,2019-11-04 08:39:00,,335
Anteater_2,AT,IMG_1821-AT-2019-11-04-human,2.0,human,1,11/4/2019,8:43:00,2019-11-04 08:43:00, ,336
Anteater_2,AT,IMG_1828-AT-2019-11-04-human,2.0,human,1,11/4/2019,10:23:00,2019-11-04 10:23:00, ,337
Anteater_2,AT,IMG_1836-AT-2019-11-04-coyote,3.0,coyote,1,11/4/2019,18:52:00,2019-11-04 18:52:00, ,338
Anteater_2,AT,IMG_1840-AT-2019-11-04-rabbit,1.0,rabbit,1,11/4/2019,20:27:00,2019-11-04 20:27:00, ,339
Anteater_2,AT,IMG_1842-AT-2019-11-05-unknown,3.0,unknown,1,11/5/2019,3:31:00,2019-11-05 03:31:00,"camera error, only eyes visible",340
Anteater_2,AT,IMG_1852-AT-2019-11-05-unknown,3.0,unknown,2,11/5/2019,4:38:00,2019-11-05 04:38:00,"camera error, only eyes visible",341
Anteater_2,AT,IMG_1861-AT-2019-11-05-human,3.0,human,1,11/5/2019,7:32:00,2019-11-05 07:32:00, ,342
Anteater_2,AT,IMG_1864-AT-2019-11-05-bird,1.0,bird,1,11/5/2019,9:32:00,2019-11-05 09:32:00,crow,343
Anteater_2,AT,IMG_1866-AT-2019-11-05-dog and human,2.0,dog and human,,11/5/2019,9:37:00,2019-11-05 09:37:00,,344
Anteater_2,AT,IMG_1873-AT-2019-11-05-unknown,3.0,unknown,1,11/5/2019,22:53:00,2019-11-05 22:53:00,"camera error, only eyes visible",345
Anteater_2,AT,IMG_1879-AT-2019-11-06-rabbit,2.0,rabbit,1,11/6/2019,0:58:00,2019-11-06 00:58:00, ,346
Anteater_2,AT,IMG_1881-AT-2019-11-06-rabbit,3.0,rabbit,1,11/6/2019,1:49:00,2019-11-06 01:49:00, ,347
Anteater_2,AT,IMG_1889-AT-2019-11-06-rabbit,1.0,rabbit,1,11/6/2019,1:53:00,2019-11-06 01:53:00, ,348
Anteater_2,AT,IMG_1893-AT-2019-11-06-coyote,2.0,coyote,1,11/6/2019,2:20:00,2019-11-06 02:20:00, ,349
Anteater_2,AT,IMG_1898-AT-2019-11-06-unknown,3.0,unknown,1,11/6/2019,6:11:00,2019-11-06 06:11:00,"camera error, only eyes visible, possibly a rabbit",350
Anteater_2,AT,IMG_1903-AT-2019-11-06-unknown,3.0,unknown,1,11/6/2019,6:48:00,2019-11-06 06:48:00,"camera error, only eyes visible, possibly a rabbit",351
Anteater_2,AT,IMG_1905-AT-2019-11-06-human,2.0,human,1,11/6/2019,7:56:00,2019-11-06 07:56:00, ,352
Anteater_2,AT,IMG_1908-AT-2019-11-06-human,2.0,human,1,11/6/2019,8:02:00,2019-11-06 08:02:00, ,353
Anteater_2,AT,IMG_1911-AT-2019-11-06-human,2.0,human,1,11/6/2019,8:15:00,2019-11-06 08:15:00, ,354
Anteater_2,AT,IMG_1918-AT-2019-11-06-human,1.0,human,1,11/6/2019,8:40:00,2019-11-06 08:40:00, ,355
Anteater_2,AT,IMG_1927-AT-2019-11-06-human,1.0,human,1,11/6/2019,13:29:00,2019-11-06 13:29:00, ,356
Anteater_2,AT,IMG_1930-AT-2019-11-06-human,1.0,human,1,11/6/2019,17:01:00,2019-11-06 17:01:00, ,357
Anteater_2,AT,IMG_1933-AT-2019-11-06-rabbit,2.0,rabbit,1,11/6/2019,22:07:00,2019-11-06 22:07:00, ,358
Anteater_2,AT,IMG_1939-AT-2019-11-07-rabbit,2.0,rabbit,2,11/7/2019,6:36:00,2019-11-07 06:36:00, ,359
Anteater_2,AT,IMG_1944-AT-2019-11-07-human,1.0,human,1,11/7/2019,7:35:00,2019-11-07 07:35:00, ,360
Anteater_2,AT,IMG_1947-AT-2019-11-07-unknown,3.0,unknown,1,11/7/2019,18:46:00,2019-11-07 18:46:00, ,361
Anteater_2,AT,IMG_1951-AT-2019-11-07-unknown,3.0,unknown,1,11/7/2019,19:33:00,2019-11-07 19:33:00, ,362
Anteater_2,AT,IMG_1954-AT-2019-11-08-coyote,2.0,coyote,1,11/8/2019,2:58:00,2019-11-08 02:58:00, ,363
Anteater_2,AT,IMG_1959-AT-2019-11-08-coyote,2.0,coyote,1,11/8/2019,18:05:00,2019-11-08 18:05:00, ,364
Anteater_2,AT,IMG_1962-AT-2019-11-08-coyote,1.0,coyote,1,11/8/2019,19:00:00,2019-11-08 19:00:00, ,365
Anteater_2,AT,IMG_1971-AT-2019-11-08-coyote,2.0,coyote,1,11/8/2019,19:14:00,2019-11-08 19:14:00, ,366
Anteater_2,AT,IMG_1976-AT-2019-11-08-coyote,2.0,coyote,1,11/8/2019,21:10:00,2019-11-08 21:10:00, ,367
Anteater_2,AT,IMG_1977-AT-2019-11-08-coyote,1.0,coyote,1,11/8/2019,22:52:00,2019-11-08 22:52:00, ,368
Anteater_2,AT,IMG_1983-AT-2019-11-09-rabbit,1.0,rabbit,1,11/9/2019,2:56:00,2019-11-09 02:56:00, ,369
Anteater_2,AT,IMG_1990-AT-2019-11-09-rabbit,2.0,rabbit,1,11/9/2019,3:57:00,2019-11-09 03:57:00, ,370
Anteater_2,AT,IMG_1992-AT-2019-11-09-unknown,3.0,unknown,1,11/9/2019,5:09:00,2019-11-09 05:09:00, ,371
Anteater_2,AT,IMG_1997-AT-2019-11-09-rabbit,3.0,rabbit,1,11/9/2019,5:53:00,2019-11-09 05:53:00, ,372
Anteater_2,AT,IMG_1998-AT-2019-11-09-human,2.0,human,1,11/9/2019,8:36:00,2019-11-09 08:36:00, ,373
Anteater_2,AT,IMG_2007-AT-2019-11-09-human,1.0,human,1,11/9/2019,10:10:00,2019-11-09 10:10:00, ,374
Anteater_2,AT,IMG_2010-AT-2019-11-09-human,1.0,human,1,11/9/2019,10:31:00,2019-11-09 10:31:00, ,375
Anteater_2,AT,IMG_2017-AT-2019-11-09-human,1.0,human,1,11/9/2019,10:38:00,2019-11-09 10:38:00,cyclist,376
Anteater_2,AT,IMG_2019-AT-2019-11-09-human,1.0,human,1,11/9/2019,17:41:00,2019-11-09 17:41:00,cyclist,377
Anteater_2,AT,IMG_2023-AT-2019-11-10-coyote,2.0,coyote,1,11/10/2019,2:35:00,2019-11-10 02:35:00, ,378
Anteater_2,AT,IMG_2026-AT-2019-11-10-rabbit,3.0,rabbit,1,11/10/2019,2:48:00,2019-11-10 02:48:00, ,379
Anteater_2,AT,IMG_2034-AT-2019-11-10-human,1.0,human,1,11/10/2019,12:07:00,2019-11-10 12:07:00, ,380
Anteater_2,AT,IMG_2043-AT-2019-11-11-rabbit,2.0,rabbit,1,11/11/2019,3:02:00,2019-11-11 03:02:00, ,381
Anteater_2,AT,IMG_2046-AT-2019-11-11-rabbit,2.0,rabbit,1,11/11/2019,4:46:00,2019-11-11 04:46:00, ,382
Anteater_2,AT,IMG_2050-AT-2019-11-11-rabbit,2.0,rabbit,1,11/11/2019,5:00:00,2019-11-11 05:00:00, ,383
Anteater_2,AT,IMG_2053-AT-2019-11-11-rabbit,2.0,rabbit,1,11/11/2019,5:56:00,2019-11-11 05:56:00, ,384
Anteater_2,AT,IMG_2058-AT-2019-11-11-rabbit,3.0,rabbit,1,11/11/2019,6:12:00,2019-11-11 06:12:00, ,385
Anteater_2,AT,IMG_2063-AT-2019-11-11-rabbit,3.0,rabbit,1,11/11/2019,6:34:00,2019-11-11 06:34:00,"possibly 2 rabbits, difficult to tell",386
Anteater_2,AT,IMG_2068-AT-2019-11-11-rabbit,2.0,rabbit,1,11/11/2019,6:55:00,2019-11-11 06:55:00, ,387
Anteater_2,AT,IMG_2073-AT-2019-11-11-human,1.0,human,1,11/11/2019,8:37:00,2019-11-11 08:37:00, ,388
Anteater_2,AT,IMG_2079-AT-2019-11-12-human,3.0,human,1,11/12/2019,7:50:00,2019-11-12 07:50:00, ,389
Anteater_2,AT,IMG_2082-AT-2019-11-13-coyote,3.0,coyote,1,11/13/2019,3:10:00,2019-11-13 03:10:00,"very difficult to see, on left side",390
Anteater_2,AT,IMG_2085-AT-2019-11-13-dog and human,3.0,dog and human,,11/13/2019,8:37:00,2019-11-13 08:37:00,,391
Anteater_2,AT,IMG_2091-AT-2019-11-13-human,1.0,human,1,11/13/2019,10:19:00,2019-11-13 10:19:00, ,392
Anteater_2,AT,IMG_2097-AT-2019-11-13-human,2.0,human,1,11/13/2019,11:48:00,2019-11-13 11:48:00, ,393
Anteater_2,AT,IMG_2103-AT-2019-11-13-human,1.0,human,1,11/13/2019,16:43:00,2019-11-13 16:43:00, ,394
Anteater_2,AT,IMG_2108-AT-2019-11-13-coyote,2.0,coyote,1,11/13/2019,18:56:00,2019-11-13 18:56:00,"great picture, only part of body shown",395
